feature,coefficient,abs_coef
post_spike_healing_used,4.2309118551113805e-06,4.2309118551113805e-06
map_Split,-4.197538457476939e-06,4.197538457476939e-06
opponent0_post_spike_ultimate_usage,-3.927217710930676e-06,3.927217710930676e-06
opponent9_character_kay/o,3.8046106818149355e-06,3.8046106818149355e-06
ally3_ultimate_usage,-3.795561392410937e-06,3.795561392410937e-06
ally4_character_gekko,-3.783642485684395e-06,3.783642485684395e-06
ally2_character_astra,-3.7807528364461012e-06,3.7807528364461012e-06
opponent9_character_omen,3.6327130130847737e-06,3.6327130130847737e-06
ally4_character_raze,-3.5842210005927226e-06,3.5842210005927226e-06
ally3_character_brimstone,-3.543638908513141e-06,3.543638908513141e-06
opponent7_character_yoru,-3.356773908643475e-06,3.356773908643475e-06
opponent6_character_kay/o,3.320355582689619e-06,3.320355582689619e-06
ally3_character_raze,3.299623611311628e-06,3.299623611311628e-06
self_pre_spike_wallbangs,3.285661190626217e-06,3.285661190626217e-06
opponent3_post_spike_ultimate_usage,-3.262469466161004e-06,3.262469466161004e-06
ally4_character_breach,-3.1672003594172654e-06,3.1672003594172654e-06
post_spike_shield_used,3.1280482074728617e-06,3.1280482074728617e-06
map_Lotus,-3.1162288043356226e-06,3.1162288043356226e-06
opponent1_pre_spike_wallbangs,-3.1159042537620656e-06,3.1159042537620656e-06
ally2_character_chamber,-3.0955358246532845e-06,3.0955358246532845e-06
ally2_post_spike_ultimate_usage,2.9681171526668152e-06,2.9681171526668152e-06
opponent7_character_phoenix,-2.926302772322092e-06,2.926302772322092e-06
ally4_character_phoenix,2.9151598760821175e-06,2.9151598760821175e-06
opponent6_character_phoenix,-2.848088990438918e-06,2.848088990438918e-06
opponent6_character_brimstone,-2.7600308443363957e-06,2.7600308443363957e-06
self_character_sage,-2.690020718574897e-06,2.690020718574897e-06
opponent9_character_fade,-2.5730147392534424e-06,2.5730147392534424e-06
ally4_character_harbor,-2.5338320382752787e-06,2.5338320382752787e-06
opponent5_character_astra,2.4528540128181084e-06,2.4528540128181084e-06
ally2_character_sova,-2.4133459755317947e-06,2.4133459755317947e-06
self_character_phoenix,-2.29677800376791e-06,2.29677800376791e-06
ally4_character_skye,2.239475874053184e-06,2.239475874053184e-06
opponent1_post_spike_wallbangs,-2.193469533340981e-06,2.193469533340981e-06
opponent7_character_viper,-2.1565115228110257e-06,2.1565115228110257e-06
ally1_post_spike_ultimate_usage,2.143699529745105e-06,2.143699529745105e-06
opponent8_character_sage,2.126711470068193e-06,2.126711470068193e-06
opponent5_character_raze,2.1084311112926125e-06,2.1084311112926125e-06
self_post_spike_longest_gun_primary_phantom,2.0420373303931505e-06,2.0420373303931505e-06
ally4_character_killjoy,-2.0164952355194568e-06,2.0164952355194568e-06
ally2_character_neon,-2.0133574871716725e-06,2.0133574871716725e-06
opponent6_character_viper,1.9566108627548405e-06,1.9566108627548405e-06
ally3_character_cypher,-1.919997307090731e-06,1.919997307090731e-06
ally1_character_phoenix,1.8600169799777793e-06,1.8600169799777793e-06
post_spike_damage_for_self_used,1.8406556410421525e-06,1.8406556410421525e-06
