feature,coefficient,abs_coef
opponent2_pre_spike_headshots,-0.21249690828244874,0.21249690828244874
ally4_character_kay/o,0.20969917482928638,0.20969917482928638
map_Haven,-0.2096376241848519,0.2096376241848519
opponent3_post_spike_headshots,-0.2065330873288546,0.2065330873288546
ally2_post_spike_avg_health,0.20618822684081928,0.20618822684081928
self_post_spike_movement_metric,0.2051471791407489,0.2051471791407489
opponent3_post_spike_assists,-0.2025255594403493,0.2025255594403493
self_post_spike_longest_gun_primary_operator,-0.20230442236252003,0.20230442236252003
self_pre_spike_avg_loadout_value,0.20118411130684088,0.20118411130684088
opponent5_character_yoru,0.19792127816189947,0.19792127816189947
opponent8_character_gekko,0.19722270816448895,0.19722270816448895
opponent5_character_jett,-0.19707467148922544,0.19707467148922544
ally3_character_fade,-0.19584746589843563,0.19584746589843563
self_pre_spike_avg_ammo_mag,0.19417413193385658,0.19417413193385658
self_post_spike_longest_gun_primary_odin,0.1939906918970814,0.1939906918970814
opponent9_character_killjoy,-0.1930319437982606,0.1930319437982606
self_pre_spike_first_bloods,0.19255515580580815,0.19255515580580815
ally1_character_cypher,-0.1888445721892423,0.1888445721892423
ally4_character_raze,-0.18773885967040263,0.18773885967040263
ally4_character_breach,0.18662659718859212,0.18662659718859212
ally2_pre_spike_headshots,0.18572043925360043,0.18572043925360043
ally1_post_spike_max_health_loss,0.184551452049467,0.184551452049467
opponent9_character_sova,-0.18438612731111334,0.18438612731111334
ally1_character_chamber,0.1838622342289536,0.1838622342289536
opponent9_character_chamber,0.183357677344786,0.183357677344786
opponent4_post_spike_ultimate_usage,-0.1826101505836492,0.1826101505836492
ally3_character_skye,-0.18122468340789363,0.18122468340789363
map_Pearl,0.18069663903273483,0.18069663903273483
opponent2_pre_spike_elims,-0.17979033601361394,0.17979033601361394
opponent2_pre_spike_assists,-0.17946579057477646,0.17946579057477646
ally4_pre_spike_total_health_loss,0.17933588661632166,0.17933588661632166
self_character_neon,0.17878773221677707,0.17878773221677707
ally4_post_spike_first_bloods,0.17836877278866148,0.17836877278866148
self_post_spike_longest_gun_secondary_shorty,-0.17811694434520442,0.17811694434520442
opponent9_character_kay/o,0.17745097545080032,0.17745097545080032
ally2_character_fade,0.1757033329386476,0.1757033329386476
self_post_spike_total_ability_usage_2,0.17460189187043623,0.17460189187043623
self_pre_spike_longest_gun_secondary_frenzy,-0.1731622570902325,0.1731622570902325
self_post_spike_longest_gun_primary_phantom,-0.17270187465326936,0.17270187465326936
opponent9_character_skye,0.17269375156337097,0.17269375156337097
opponent5_character_sage,0.1724420961464625,0.1724420961464625
opponent6_character_viper,0.1711942330816512,0.1711942330816512
ally1_pre_spike_first_bloods,0.17024664603446585,0.17024664603446585
opponent9_character_reyna,-0.16836780734649914,0.16836780734649914
opponent7_character_neon,-0.16805408495675056,0.16805408495675056
ally3_pre_spike_first_bloods,0.1659644066136959,0.1659644066136959
opponent2_post_spike_wallbangs,-0.16534389003332986,0.16534389003332986
ally1_post_spike_first_bloods,-0.16410156824003072,0.16410156824003072
self_pre_spike_assists,0.16230116632340266,0.16230116632340266
self_character_jett,0.16223854748879016,0.16223854748879016
ally3_post_spike_assists,-0.16162412491131498,0.16162412491131498
self_longest_gun_secondary_classic,-0.1607729081914332,0.1607729081914332
self_pre_spike_longest_gun_secondary_classic,-0.16072095984518667,0.16072095984518667
ally2_post_spike_elims,0.1606362461628737,0.1606362461628737
ally3_character_neon,0.15764955727849403,0.15764955727849403
ally1_pre_spike_assists,-0.15764886777370793,0.15764886777370793
