feature,coefficient,abs_coef
ally1_post_spike_first_bloods,0.02472922424044881,0.02472922424044881
opponent2_ultimate_usage,0.02453751696933389,0.02453751696933389
pre_spike_crowd_control_vision_used,0.024429188377160554,0.024429188377160554
ally3_post_spike_total_health_loss,0.02418984661903583,0.02418984661903583
opponent4_pre_spike_assists,-0.024005360143003307,0.024005360143003307
ally4_pre_spike_wallbangs,-0.023709571265989028,0.023709571265989028
self_pre_spike_longest_gun_primary_guardian,-0.023521529014684163,0.023521529014684163
self_longest_gun_primary_guardian,-0.023521529014684163,0.023521529014684163
pre_spike_damage_for_self_used,0.02247995374466511,0.02247995374466511
ally2_post_spike_ultimate_usage,0.022436557315258322,0.022436557315258322
self_longest_gun_primary_spectre,0.022170950637481177,0.022170950637481177
opponent1_pre_spike_wallbangs,0.021837456908864128,0.021837456908864128
self_pre_spike_max_ammo_mag_loss,-0.021669546477121857,0.021669546477121857
self_longest_inv_state_secondary,0.02130708797250503,0.02130708797250503
ally3_post_spike_ultimate_usage,-0.021269314890899102,0.021269314890899102
opponent3_post_spike_wallbangs,-0.021063228517015333,0.021063228517015333
opponent4_pre_spike_wallbangs,-0.020625856818568468,0.020625856818568468
post_spike_crowd_control_vision_used,0.020088407555493445,0.020088407555493445
self_total_firing_time,-0.019996790109216477,0.019996790109216477
opponent1_pre_spike_first_bloods,-0.01960729135722694,0.01960729135722694
self_post_spike_first_bloods,-0.01947887876495393,0.01947887876495393
ally2_post_spike_avg_health,0.01909645866597084,0.01909645866597084
opponent4_post_spike_ultimate_usage,-0.018326415219921493,0.018326415219921493
ally1_post_spike_wallbangs,0.01811485292318708,0.01811485292318708
self_pre_spike_longest_gun_primary_judge,0.01782320120844733,0.01782320120844733
self_pre_spike_longest_inv_state_primary,-0.017619556327105112,0.017619556327105112
self_post_spike_longest_gun_primary_phantom,-0.016836010129914796,0.016836010129914796
self_post_spike_longest_gun_primary_spectre,0.0167412506925291,0.0167412506925291
pre_spike_information_used,-0.01664332470535158,0.01664332470535158
self_post_spike_longest_gun_secondary_ghost,0.016373128451007874,0.016373128451007874
self_longest_gun_primary_stinger,-0.01578162106117879,0.01578162106117879
self_pre_spike_longest_gun_primary_stinger,-0.01578162106117879,0.01578162106117879
self_longest_gun_secondary_ghost,0.015601639309925718,0.015601639309925718
self_pre_spike_longest_inv_state_melee,0.015414018501493243,0.015414018501493243
opponent0_ultimate_usage,0.015291889290161962,0.015291889290161962
self_ultimate_usage,0.015221194420188317,0.015221194420188317
self_post_spike_longest_gun_primary_odin,-0.01507972068270332,0.01507972068270332
self_pre_spike_longest_gun_secondary_ghost,0.014876857059893783,0.014876857059893783
ally4_ultimate_usage,0.014700703213590216,0.014700703213590216
self_post_spike_max_ammo_mag_loss,0.014576131261866531,0.014576131261866531
ally3_pre_spike_ultimate_usage,0.014453484716295623,0.014453484716295623
self_pre_spike_longest_inv_state_secondary,0.014408033227576394,0.014408033227576394
self_post_spike_longest_gun_primary_none,0.014300804797781763,0.014300804797781763
ally1_pre_spike_ultimate_usage,0.013843835363492535,0.013843835363492535
self_pre_spike_ultimate_usage,0.013509425643825656,0.013509425643825656
round_info_ally_side_attacker,-0.01339804727661316,0.01339804727661316
ally4_pre_spike_ultimate_usage,0.012883191645416734,0.012883191645416734
self_longest_gun_primary_bucky,-0.01283567319791385,0.01283567319791385
self_pre_spike_longest_gun_primary_bucky,-0.01283567319791385,0.01283567319791385
self_pre_spike_longest_gun_primary_none,-0.011983927570614263,0.011983927570614263
self_post_spike_total_ammo_reserve_loss,0.011411113697075677,0.011411113697075677
round_info_round_start,0.01138795039967939,0.01138795039967939
self_longest_gun_primary_vandal,-0.011187602005014074,0.011187602005014074
opponent2_pre_spike_ultimate_usage,-0.0106394195447013,0.0106394195447013
opponent3_pre_spike_wallbangs,0.010622427315908425,0.010622427315908425
ally2_pre_spike_ultimate_usage,-0.010504105501047982,0.010504105501047982
opponent0_post_spike_assists,0.01010210012881426,0.01010210012881426
